id,title,duration,genres,year,countries,press rating,spectator rating,actors,directors,poster
266064,Le Lion,95,"[13005, 13022]",2020,['France'],2.4,1.8,"[37979, 90639, 661908, 30268, 650300, 212430, 215099, 101532, 599117, 871021, 14526, 237327, 627213]",[528435],https://fr.web.img3.acsta.net/pictures/20/01/07/09/01/1113711.jpg
261787,Nous Finirons Ensemble,135,[13002],2019,['France'],2.7,3.6,"[2608, 17367, 91503, 102631, 7982, 21610, 30420, 25944, 17690, 89640, 408626, 844513, 84145, 504869, 130838, 872638, 408627, 872992, 872993, 872994]",[17826],https://fr.web.img6.acsta.net/pictures/19/03/22/10/28/1786889.jpg
11199,Le Corniaud,110,[13005],1965,"['Italie', 'France']",,3.7,"[1639, 5958, 70239, 5993, 142238, 49805, 15923, 147429, 26431, 82477, 20052, 142262, 335, 189901, 19877, 36102, 72931, 3447, 12241, 1336, 142255, 142263, 400183, 400184, 400185]",[10281],https://fr.web.img6.acsta.net/pictures/15/09/08/14/31/460596.jpg
89979,Le Cuirassé Potemkine,75,"[13008, 13015]",1926,['Russie'],,3.9,"[48922, 5260, 429959, 3572, 3570, 80372, 80373, 80374, 80375, 3573, 80377, 80378, 80379, 156899, 156908, 429951, 429952, 429953, 429955, 429956, 429958]","[5260, 48922]",https://fr.web.img3.acsta.net/pictures/14/11/07/17/57/195130.jpg
47352,Karaté Kid,126,"[13025, 13008, 13016]",1984,['U.S.A.'],,3.5,"[31070, 22322, 4152, 47787, 80565, 47820, 217764, 104329, 120136, 125025, 140707, 96703, 6114, 200864, 13495, 13125, 533748, 533749, 116620, 533751, 533752, 120840]",[14260],https://fr.web.img6.acsta.net/medias/nmedia/18/71/06/53/19122204.jpg
125433,Le Dernier maître de l'air,103,"[13025, 13001, 13036, 13012]",2010,['U.S.A.'],1.9,2.2,"[189945, 244691, 168225, 99044, 91953, 22533, 399853, 50011, 45811, 108179, 165292, 31693, 124504, 460174, 460175, 225215, 412633, 460180, 446152, 436517, 459621, 251389, 244690, 460173, 171636, 460176, 460179, 460181, 460183, 235806, 145479]",[30601],https://fr.web.img2.acsta.net/medias/nmedia/18/70/76/18/19444000.jpg
51602,Double zéro,90,[13005],2004,"['France', 'Grande-Bretagne']",2.8,1.3,"[38767, 38768, 32943, 24225, 17419, 10618, 5083, 13341, 14763, 2372, 103091, 154651, 147719, 185529, 16267, 60988, 94966]",[44],https://fr.web.img2.acsta.net/medias/nmedia/18/35/28/16/18380507.jpg
193911,Casse-tête chinois,117,"[13002, 13024]",2013,['France'],3.5,3.9,"[17028, 24411, 40179, 76797, 18795, 555640, 269148, 3989, 94447, 117344, 606865, 418121, 464609, 122139, 407061, 610421, 112418, 64730, 112199, 98713, 130516, 427511, 1938, 17703, 237549, 112641, 110949, 504869, 134748, 528334, 661563, 661565, 149398, 661595, 523718, 508670]",[11124],https://fr.web.img2.acsta.net/pictures/210/182/21018207_2013102210303588.jpg
6272,"Maman, j'ai raté l'avion",103,"[13001, 13005]",1990,['U.S.A.'],,3.6,"[13171, 10299, 2875, 13172, 2991, 21985, 121909, 27197, 114653, 104480, 6219, 11355, 42521, 53024, 53243, 17687, 53958, 57841, 68439, 109050, 111937, 123754, 76596, 82489, 70685, 86024, 109594, 121515, 174871, 180972, 191062, 194906, 196836, 262721, 264624, 434073, 434074, 434075, 434076, 434077, 434078, 434079, 434080, 434083, 447481, 448285, 450296, 451875, 469618, 457836, 462161, 462254, 475673, 476543, 483291, 483589, 800509]",[13170],https://fr.web.img5.acsta.net/pictures/17/11/15/15/14/4627669.jpg
235620,Un Sac De Billes,114,[13008],2017,"['France', 'Canada', 'R\\u00e9publique tch\\u00e8que']",3.1,4.1,"[588247, 11007, 1185, 5119, 18856, 499997, 144664, 676956, 171861, 45708, 410980, 45499, 627213, 492720, 131289, 46091, 639349, 19657, 755655, 598386, 777131, 805400, 890777]",[16478],https://fr.web.img6.acsta.net/pictures/16/12/05/16/14/285393.jpg
35973,Arrête-moi si tu peux,141,"[13008, 13023]",2003,['U.S.A.'],4.3,4.2,"[12972, 14100, 1969, 373, 1696, 71767, 56353, 37622, 54650, 105078, 69965, 105027, 1949, 2564, 5307, 13595, 27667, 31597, 34546, 40786, 41735, 45453, 46774, 46778, 46780, 46785, 47253, 49051, 50722, 55911, 64070, 69966, 76820, 78381, 79219, 80899, 88291, 88293, 88295, 90674, 94570, 104553, 104749, 104789, 105122, 107552, 107855, 108252, 108656, 108926, 108989, 109512, 110130, 110903, 111447, 114083, 115325, 115540, 115943, 116071, 116430, 116621, 117051, 117176, 117810, 118888, 119518, 119604, 120656, 121584, 123430, 124029, 125243, 125322, 125371, 129092, 137951, 142647, 146856, 195040, 253950, 399023, 403583, 432758, 433025, 433026, 436899, 439188, 440486, 449001, 450646, 452260, 480963, 480428, 477454, 471708, 469919, 460192, 462128, 461717, 463646, 463343, 111431, 454325, 452987]",[471],https://fr.web.img3.acsta.net/medias/nmedia/00/02/54/32/aff2.jpg
221413,#Chef,114,"[13005, 13008]",2014,['U.S.A.'],2.8,3.6,"[3198, 76763, 27868, 79113, 416645, 577, 3088, 10976, 52430, 201720, 663367, 220811, 24377, 698341, 698342, 698345, 698346, 516290, 698347, 698348, 698349, 698351, 698352, 698353, 698354, 698356]",[24377],https://fr.web.img2.acsta.net/pictures/14/08/19/15/04/358672.jpg
29104,Le Boulet,107,"[13025, 13001, 13005]",2002,['France'],3.2,2.2,"[703, 14947, 17690, 10618, 25754, 2349, 17420, 35230, 73596, 87127, 150290, 24871, 3127, 207072, 135736, 73597]","[17764, 56858]",https://fr.web.img4.acsta.net/medias/nmedia/00/02/34/80/boulet.jpg
232740,Don't Breathe - La maison des ténèbres,88,"[13009, 13023]",2016,['U.S.A.'],3.6,3.8,"[6407, 502028, 154314, 641304, 644697, 746778, 617291, 464344, 778163, 778164, 783691, 783692, 746777, 755476, 778165]",[533283],https://fr.web.img4.acsta.net/pictures/16/08/03/17/07/185379.jpg
135063,Gran Torino,116,[13008],2009,['U.S.A.'],4.8,4.5,"[123838, 29418, 116406, 211522, 61760, 242033, 54650, 177146, 47250, 249636, 242037, 249649, 475697, 1146, 240551, 242035, 242039, 242040, 242041, 242042, 242043, 249635, 249637, 249639, 252299, 252301, 252303, 252304, 249645, 249646, 249652, 252305, 224847, 242034, 242036, 242038, 407650, 430946]",[1146],https://fr.web.img6.acsta.net/medias/nmedia/18/67/90/93/19057560.jpg
221620,Five,102,[13005],2016,['France'],3.1,3.8,"[228780, 198048, 622886, 25021, 9765, 11134, 21268, 249293, 724901, 202317, 757513]",[202317],https://fr.web.img3.acsta.net/pictures/16/01/18/12/47/335908.jpg
129694,Invictus,132,"[13027, 13008, 13015]",2010,['U.S.A.'],4.1,4.1,"[12630, 1192, 64172, 119533, 249636, 215404, 141412, 103652, 154702, 48218, 415467, 415471, 126451, 54133, 178934, 100523, 54137, 54142, 142089, 181013, 418388, 418389, 415468, 415469, 415470, 415472, 418758, 415473, 14987, 418380, 187045, 406621, 418381, 418387, 418391, 217252, 214533, 442796, 462888]",[1146],https://fr.web.img3.acsta.net/medias/nmedia/18/72/82/16/19187639.jpg
275355,30 jours max,87,"[13005, 13018]",2020,['France'],2.5,2.3,"[422283, 449934, 427511, 17690, 5121, 253074, 28708, 134849, 873398, 914453, 14526, 862128, 855451, 830637, 825443, 943771, 422282]",[422282],https://fr.web.img4.acsta.net/pictures/21/05/06/11/39/3560897.jpg
363,Will Hunting,126,[13008],1998,['U.S.A.'],3.2,4.1,"[1192, 1191, 1193, 1194, 1195, 1196, 18079, 96693, 3250, 22894, 128719, 104754, 51633, 107768, 40182, 62345, 73975, 92540, 120754, 134060, 140909, 144426, 183209, 198606, 258039, 434615, 434617, 434619, 447717, 448280, 449859, 479390, 476929, 476930, 115206, 475680, 474647, 471484, 468610, 462113, 462580, 453389]",[1190],https://fr.web.img4.acsta.net/medias/00/05/30/000530_af.jpg
8136,Haute Voltige,113,"[13025, 13018, 13024, 13023]",1999,"['Grande-Bretagne', 'Allemagne', 'U.S.A.']",3.4,2.9,"[1541, 25319, 4834, 14366, 16289, 16290, 51076, 84438, 90711, 94440, 111799, 127430, 150860, 158390, 163831, 205371, 238581, 420638, 432446, 483021, 483202]",[13615],https://fr.web.img4.acsta.net/medias/02/39/21/023921_af.jpg
45423,Signé Arsène Lupin,100,"[13005, 13018]",2011,"['France', 'Italie']",,3.5,"[3276, 404, 1398, 2220, 1188, 30667, 5936]",[5936],https://fr.web.img5.acsta.net/medias/nmedia/18/65/31/30/18846078.jpg
28561,Le Baiser mortel du dragon,98,"[13025, 13016, 13023]",2001,"['France', 'U.S.A.']",2.9,3.0,"[32193, 11404, 922, 29244, 65256, 50108, 20148, 45734, 93829, 50413, 53846, 53993, 64777, 76298, 132713, 135044, 136668, 139652, 154907, 162007, 165185, 166397, 167909, 185556, 204910, 222187, 225571, 268291, 432200, 432201, 432203, 432205, 440876, 441028, 444579, 447704, 448053, 450316, 453380, 455505, 484942, 483762, 480502, 463593, 462198, 475341, 215244]",[41605],https://fr.web.img5.acsta.net/medias/nmedia/00/02/26/86/69199665_af.jpg
14046,Heat,170,"[13025, 13018, 13008]",1996,['U.S.A.'],3.2,4.4,"[1825, 8, 2882, 618, 17396, 5393, 25534, 16734, 18050, 9488, 19386, 18066, 3201, 24028, 32977, 21165, 14086, 20856, 45787, 12471, 127894, 83462, 164015, 16719, 24378, 46915, 56592, 28984, 77879, 111819, 166033, 116689, 25666, 44894, 46916, 52844, 53461, 53526, 59895, 78506, 108178, 120061, 123462, 132136, 155246, 164469, 251888, 432697, 432904, 432905, 438278, 439727, 441504, 442333, 443590, 452383, 457236, 455189, 481988, 482197, 484535, 476154, 474789, 475556, 473847, 461398]",[6403],https://fr.web.img6.acsta.net/medias/nmedia/00/02/56/90/aff.jpg
146632,Les Petits mouchoirs,154,[13002],2010,['France'],3.0,3.6,"[2608, 17367, 7982, 91503, 84145, 102631, 25944, 21610, 408626, 95345, 137094, 21692, 94423, 95012, 171819, 480817, 408627]",[17826],https://fr.web.img2.acsta.net/medias/nmedia/18/78/19/23/19505586.jpg
253927,Première année,92,[13008],2018,['France'],3.8,3.9,"[226163, 453901, 553378, 192104, 554620, 134321, 192507, 707887, 859997, 623444, 848195]",[3777],https://fr.web.img3.acsta.net/pictures/18/05/14/17/51/5693900.jpg
18478,Mary à tout prix,119,[13005],1998,['U.S.A.'],4.0,3.6,"[25348, 17044, 5199, 16206, 22021, 62467, 80802, 3427, 77702, 95143, 967829, 27870, 2014, 80486, 137990, 1139, 6810, 13982, 40493, 30473, 30496, 33139, 35436, 37205, 57536, 59311, 64346, 95413, 104738, 108828, 109908, 118908, 133828, 155505, 170146, 172232, 182421, 219079, 228596, 241748, 251892, 258940, 399415, 407527, 434621, 434624, 434625, 434627, 437113, 437122, 437340, 437437, 437683, 437710, 437738, 439537, 439584, 439746, 441177, 441847, 442342, 443544, 443665, 443668, 443686, 444349, 444911, 447388, 447934, 448551, 450823, 460254, 482763, 479443, 482976, 483290, 484162, 486862, 473485, 471379, 472237, 472254, 472186, 476553, 462039, 462201, 469155, 470439, 466867, 466701, 466705, 466452]","[21977, 27869]",https://fr.web.img3.acsta.net/pictures/23/11/14/14/11/3909229.jpg
267948,Premier de la classe,82,[13005],2019,['France'],3.4,2.5,"[22045, 17246, 422394, 499783, 660102, 526459, 620068, 749248, 273646, 875294, 780372]",[452580],https://fr.web.img6.acsta.net/pictures/19/05/27/11/29/1373704.jpg
251564,Le Mec de la tombe d'à côté,90,"[13005, 13008, 13024]",2023,['France'],,3.1,"[2390, 29028, 156605, 102772, 14553, 576436, 95881, 89640, 20679, 232024]",[12403],https://fr.web.img6.acsta.net/pictures/16/11/08/10/03/136670.jpg
8865,Nous irons tous au paradis,110,[13005],1977,['France'],,3.7,"[512, 721, 3553, 5642, 7105, 3347, 8124, 48391, 37895, 51999, 665, 16960, 11549, 1319, 16309, 8984, 51990, 83222]",[5936],https://fr.web.img6.acsta.net/medias/nmedia/18/35/51/30/18658593.jpg
182990,Mais qui a re-tué Pamela Rose ?,98,[13005],2012,['France'],3.2,2.5,"[38439, 38440, 87127, 102631, 128597, 71436, 59416, 407212, 102871, 511780, 611772, 146616, 92150, 249529, 168848, 37587, 530556, 48666, 538905, 16836, 5083, 519166, 119612, 170937, 572678, 52686, 216975, 110759, 228676, 4861, 35997, 217231, 210871, 179864, 237052, 262149, 190779, 191944, 258521, 55798, 497786, 425188, 262835, 214713, 152800, 139430, 262319, 543029, 553390, 621025, 640609, 712444, 206938]","[38439, 38440]",https://fr.web.img2.acsta.net/medias/nmedia/18/93/56/88/20329158.jpg
176238,Des nouilles aux haricots noirs,116,"[13002, 13024]",2009,['Cor\\u00e9e du Sud'],,4.3,"[99843, 834442, 202862, 545831, 776733, 821425, 264675]",[417572],https://fr.web.img3.acsta.net/commons/v9/common/empty/empty_portrait.png
228223,L'esprit de famille,99,"[13005, 13036]",2019,['France'],,3.2,"[165947, 83303, 218373, 82569, 265570, 34561, 8231, 3098, 520280, 404614]",[86396],https://fr.web.img3.acsta.net/pictures/14/04/09/12/45/525092.jpg
253900,Garde alternée,104,[13005],2017,['France'],2.5,2.4,"[18855, 25944, 17614, 7985, 133471, 2080, 9524, 625834, 826936]",[97549],https://fr.web.img4.acsta.net/pictures/17/10/26/14/20/3753828.jpg
12789,Les Dents de la Mer,124,"[13025, 13023]",1975,['U.S.A.'],3.2,4.0,"[1515, 1542, 2715, 6125, 4293, 10710, 73898, 240387, 53017, 400258, 400262, 400263, 60044, 436377, 447983, 468186]",[471],https://fr.web.img6.acsta.net/pictures/210/242/21024272_20130802174854374.jpg
36507,L'Homme qui en savait trop,120,[13023],1956,['U.S.A.'],4.4,4.1,"[457, 2966, 7034, 8594, 92724, 665, 4707, 91649, 132398, 138997, 7037, 2398, 76157, 2206, 117711, 269423, 33321]",[1061],https://fr.web.img6.acsta.net/pictures/210/154/21015447_20130626122711635.jpg
236147,Comment c’est loin,90,"[13005, 13013]",2015,['France'],3.5,4.0,"[726613, 25152, 545811, 748658, 617194, 220886, 755756, 135929, 765446, 600316, 755743, 755745, 755750, 747536, 755753, 755758, 744929, 755760, 755761]","[600316, 71912]",https://fr.web.img4.acsta.net/pictures/15/10/28/14/12/214529.jpg
259340,Le Traître,153,"[13027, 13008]",2019,"['Italie', 'France', 'Allemagne', 'Br\\u00e9sil']",4.4,4.1,"[28589, 569697, 695264, 66046, 45151, 93334, 150273, 707805, 768006, 14829, 871337, 872454, 872457, 871340, 871341, 871336, 871335, 871338, 871339, 593349, 875409]",[1796],https://fr.web.img6.acsta.net/pictures/19/07/24/15/23/5394800.jpg
259650,Anna,119,"[13025, 13023]",2019,['France'],2.2,3.3,"[814843, 696, 407255, 69081, 217092, 794420, 871028, 147623, 66127, 135936, 467381, 52989, 431939, 519033, 670008, 568528, 577988, 67962, 619754, 665496, 876029, 760090, 751605, 871029, 871030, 732682, 815032, 845012, 679267, 491085, 877282, 877283]",[626],https://fr.web.img6.acsta.net/pictures/19/06/14/13/39/0794831.jpg
5453,Nikita,117,"[13025, 13018, 13023]",1990,"['Italie', 'France']",2.8,3.8,"[10974, 922, 4491, 398, 1659, 446, 1991, 32971, 8338, 19171, 3287, 28915, 42336, 41238, 20080, 30766, 537515, 537516]",[626],https://fr.web.img2.acsta.net/pictures/14/08/21/14/11/304073.jpg
24657,"Un éléphant, ça trompe énormément",100,[13005],1976,['France'],,3.6,"[512, 721, 5642, 3553, 953, 4413, 36307, 3347, 8069, 11549, 16979, 1187, 7893, 5701, 3022, 7105, 68538, 69130, 83222, 404467, 404468]",[5936],https://fr.web.img2.acsta.net/medias/nmedia/18/35/51/37/18660222.jpg
47702,Mais qui a tué Pamela Rose ?,92,"[13005, 13018]",2003,['France'],2.9,2.6,"[38439, 38440, 2349, 21750, 15967, 5083, 2608, 18566, 17423, 35642, 44702, 59730, 5252, 38766, 6660, 12349, 102871, 24026, 179220, 70141, 28708, 102631, 209048, 227396]",[81809],https://fr.web.img6.acsta.net/medias/nmedia/00/02/54/35/affiche1.jpg
12302,Le Cinquième élément,126,"[13025, 13021]",1997,"['France', 'U.S.A.', 'Grande-Bretagne']",3.0,4.2,"[6693, 21409, 4012, 263, 21408, 37565, 3559, 233246, 21135, 37238, 4697, 22021, 79428, 112249, 13471, 127419, 212987, 32971, 93510, 126426, 126453, 143817, 186819, 397130, 72689, 72690, 192937, 223666, 60023, 144720, 37381, 504233, 397134]",[626],https://fr.web.img6.acsta.net/pictures/14/08/21/14/17/385506.jpg
29668,Le Retour du grand blond,80,[13005],1974,['France'],,3.2,"[12559, 3108, 5642, 4937, 446, 35860, 2825, 4829, 16439, 132, 231135, 20197, 5936]",[5936],https://fr.web.img5.acsta.net/medias/nmedia/18/36/11/17/18771047.jpg
4740,Le Grand Blond avec une chaussure noire,90,[13005],1972,['France'],,3.6,"[12559, 5642, 1831, 4937, 33051, 11644, 11719, 4829, 3108, 16439, 39513, 5936]",[5936],https://fr.web.img6.acsta.net/medias/nmedia/18/64/34/29/18771031.jpg
231738,Débarquement immédiat,91,[13005],2016,['France'],2.4,2.3,"[218373, 414207, 82568, 398873, 253074, 533321, 666215, 434740, 36898, 558404, 751127, 626004, 780372, 777225, 802562, 802563]",[25052],https://fr.web.img5.acsta.net/pictures/16/05/19/15/47/134776.jpg
9400,La Cité de la peur,100,[13005],1994,['France'],3.4,4.1,"[17765, 17423, 17766, 2349, 8401, 27586, 922, 2350, 665, 321, 3225, 16292, 2768, 12547, 20758, 12093, 1938, 179939, 876593, 638203, 876594, 876595, 36024, 35970, 35808, 18407, 5079, 36849, 20607, 41233, 46223, 101089, 165639, 210850, 217220, 36706, 876596, 876597, 507353, 633132, 876598, 4861, 876599, 876600, 876602, 876603, 876621, 20080]",[17764],https://fr.web.img2.acsta.net/pictures/19/05/03/14/30/1132544.jpg
28933,Ghost Rider,110,"[13025, 13012]",2007,['U.S.A.'],1.7,1.9,"[536, 34236, 35000, 102971, 17719, 655, 32191, 49430, 476001, 483144, 464491, 458860, 153023, 67723, 150223, 183543, 181469, 183544, 29488, 183545, 183546, 24186, 79129, 103982, 218773, 243298, 269518, 425503, 435544, 435551, 435667, 496729, 496730, 496731, 496732, 496733, 496734, 496735, 64102, 111195, 113298, 138394, 154438, 252889]",[53839],https://fr.web.img6.acsta.net/medias/nmedia/18/35/23/95/18707057.jpg
212729,Joséphine,88,"[13005, 13024]",2013,['France'],3.2,3.0,"[95475, 126901, 533987, 254468, 144403, 218550, 185527, 196381, 2076, 658765]",[12403],https://fr.web.img4.acsta.net/pictures/210/026/21002612_20130502103303943.jpg
231740,Joséphine s'arrondit,94,[13005],2016,['France'],3.2,3.3,"[126901, 414207, 590100, 427511, 185527, 8124, 21715, 2990, 533987, 196381, 12545, 737322, 216861, 22223, 671062, 25661, 69473, 135988, 222954, 95008, 740681, 16473, 48899, 14553, 36887, 797782, 95475, 763507, 104719, 265323, 116788, 710416, 761093, 797778, 797780]",[95475],https://fr.web.img3.acsta.net/pictures/15/12/16/09/11/091367.jpg
246587,Sous le même toit,93,[13005],2017,['France'],2.9,2.2,"[91503, 201721, 208460, 95475, 57797, 5686, 719323, 654524, 793386, 5121, 793388, 618070, 5083, 577982, 662343, 783036, 807674, 807675, 17766]",[17766],https://fr.web.img2.acsta.net/pictures/17/01/13/09/10/401138.jpg
183425,La Croisière,100,[13005],2011,['France'],2.0,1.7,"[19172, 26149, 18552, 95475, 177921, 17420, 21957, 146022, 196716, 217373, 2174, 83274, 179220, 643413, 482078, 218550, 200489]",[22892],https://fr.web.img6.acsta.net/medias/nmedia/18/79/85/23/19661005.jpg
219309,Fonzy,102,[13005],2013,['France'],2.5,2.3,"[17690, 128597, 51498, 21993, 141091, 658535, 508703, 486844, 554264, 198048, 179679, 631776, 467381, 534828, 519527, 533908, 226730, 514840, 266017, 21549, 658538, 701659, 574175, 94098, 49295, 154651, 202982, 167845, 736802, 523625, 165947, 180527, 145680, 46513, 148013, 257975, 139651, 33042, 643240, 652443, 645464]",[22890],https://fr.web.img6.acsta.net/pictures/210/357/21035711_20130903101944234.jpg
261563,Inséparables,94,[13005],2019,['France'],2.5,3.2,"[663452, 244509, 57799, 773620, 5122, 543123, 261091, 101210, 237340, 278150, 592628, 216866, 926706]",[617096],https://fr.web.img6.acsta.net/pictures/19/07/30/09/20/1991246.jpg
247045,L'Ascension,103,[13005],2017,['France'],3.6,3.9,"[663452, 486844, 139430, 618076, 188601, 600458, 22607, 17162, 543123, 225557, 69927, 540047, 660566, 410981, 828999, 717706, 858810, 252373, 681598, 795152]",[172509],https://fr.web.img5.acsta.net/pictures/17/01/26/13/22/394590.jpg
130203,Salt,101,"[13025, 13022, 13023]",2010,['U.S.A.'],2.8,3.0,"[27613, 24789, 55757, 2718, 23887, 28303, 214694, 158147, 166231, 22309, 167192, 263554, 126165, 66495, 187139, 190053, 143163, 80785, 168154, 182810, 444020, 443406, 415035, 124321, 450978, 450994, 450997, 451001, 429642]",[16404],https://fr.web.img4.acsta.net/medias/nmedia/18/69/61/88/19467642.jpg
15282,Un air de famille,110,[13002],1996,['France'],3.0,4.0,"[2350, 8402, 2374, 8400, 3172, 24730, 51573, 11264, 2377, 249363, 17703, 129557, 11124, 51574, 51575, 51576, 51578, 51579, 51581, 51571, 51572]",[11124],https://fr.web.img6.acsta.net/pictures/754/75409_20130730173348391.jpg
31518,La Boum 2,107,[13005],1982,['France'],,2.4,"[1853, 3744, 444, 512, 82844, 1004, 8399, 2170, 7838, 45558, 119039, 76863, 14762, 11719, 19059, 142152, 48075, 49855, 16960, 140609, 170633, 447528]",[17521],https://fr.web.img3.acsta.net/medias/nmedia/18/36/11/23/18658422.jpg
99,L'As des As,100,[13005],1982,"['Allemagne', 'France']",,3.3,"[114, 1935, 30657, 11043, 142270, 21549, 13640, 5880, 36002, 4802, 142532, 75263, 142531]",[10281],https://fr.web.img5.acsta.net/medias/nmedia/18/62/88/10/18866819.jpg
1073,West Side Story,153,"[13002, 13013]",1962,['U.S.A.'],4.5,4.1,"[467, 3219, 1537, 2618, 3220, 39282, 11146, 85356, 85360, 73202, 40031, 24823, 85358, 85361, 85362, 236361]","[858, 3218]",https://fr.web.img3.acsta.net/medias/nmedia/18/36/35/66/18629177.jpg
61445,Le Diable s'habille en Prada,110,[13005],2006,['U.S.A.'],3.2,3.5,"[9, 65719, 123054, 15495, 27747, 64936, 153843, 124581, 105195, 168146, 115016, 112731, 153844, 53181, 6466, 153841, 153842, 168150, 168151, 35375, 23622, 168153, 168154, 168155, 60195, 168157, 168158, 168160, 168161, 122747, 168149, 153839, 153840, 93698, 113339, 113386, 168152, 96178, 168156, 168162]",[67945],https://fr.web.img5.acsta.net/medias/nmedia/18/36/20/41/18668315.jpg
31520,Les Sous-doués en vacances,95,[13005],1982,['France'],,2.2,"[1532, 5390, 35975, 2219, 19172, 82476, 37512, 36338, 35801, 82966, 65622, 19335, 130735, 1856, 128304, 35835, 170762, 170753, 170763, 169105, 35964]",[21956],https://fr.web.img6.acsta.net/medias/nmedia/18/35/11/74/19865.jpg
40868,Les Sous-doués,92,[13005],1980,['France'],2.5,3.1,"[5390, 13965, 2590, 2219, 4894, 946, 144, 142365, 34267, 82476, 101, 78938, 66807, 170752, 65622, 4406, 139804, 170754, 170756, 51477, 12782, 142908, 170751, 170753, 170757, 170759, 70659]",[21956],https://fr.web.img3.acsta.net/medias/nmedia/18/66/58/65/19721206.jpg
265572,Divorce Club,108,[13005],2020,['France'],3.1,2.4,"[237320, 179676, 128597, 196381, 182490, 25206, 773620, 836543, 666614, 397004, 93124, 96531, 865349, 41221, 40395, 45360, 21715, 83304, 719650, 719649, 83303, 519223]",[83303],https://fr.web.img6.acsta.net/pictures/20/01/20/17/10/3599307.jpg
1975,Blade Runner,117,[13021],1982,['U.S.A.'],3.8,4.2,"[472, 1909, 5247, 8093, 47819, 23690, 3559, 46029, 37644, 6211, 1905, 154751, 69180, 27367, 207424, 207425, 140760, 432626, 444866]",[258],https://fr.web.img4.acsta.net/pictures/15/09/23/11/37/330370.jpg
58911,V pour Vendetta,130,"[13025, 13021]",2006,"['U.S.A.', 'Allemagne', 'Grande-Bretagne']",3.1,4.1,"[18066, 20175, 6348, 11671, 24096, 7518, 143807, 261, 91933, 141669, 143808, 66715, 146197, 70589, 27407, 32396, 140752, 146208, 146209, 98527, 61014, 56244, 126448, 143809, 126728, 60116, 146226, 146224, 168198, 146203, 75419, 146220]",[68124],https://fr.web.img4.acsta.net/medias/nmedia/18/36/31/71/18479867.jpg
28430,Intolérable cruauté,100,"[13005, 13024]",2003,['U.S.A.'],4.0,2.7,"[18069, 25319, 21360, 14092, 81530, 46988, 7834, 6810, 46291, 112126, 66284, 690, 31482, 46822, 46861, 57922, 68305, 82274, 86042, 107323, 108819, 108888, 110463, 111483, 116375, 117738, 118419, 118888, 120643, 125211, 130818, 133852, 139032, 140458, 155586, 156000, 161587, 213023, 224825, 444370, 447700, 455649]","[1027, 51779]",https://fr.web.img3.acsta.net/medias/nmedia/18/35/14/96/18364806.jpg
266409,La Vie scolaire,111,"[13005, 13008]",2019,['France'],3.5,3.7,"[156875, 210888, 221330, 244509, 734925, 857940, 879239, 857942, 526459, 870837, 477207, 1001615, 135988, 847132, 879237, 857941, 822469, 870737]","[259100, 751397]",https://fr.web.img4.acsta.net/pictures/19/07/02/10/20/5277092.jpg
4403,La Boum,109,"[13005, 13008, 13024]",1980,['France'],,3.1,"[1853, 444, 512, 7838, 82844, 1050, 2029, 37895, 72986, 192086, 1856, 101, 441022, 1486, 14762, 145328, 11719, 119612, 11611, 16960, 35785, 45558, 35964, 119039, 31151, 142152, 69733, 2162, 78992, 148182, 208444, 254216, 429355, 446646, 446891, 453279, 453063, 455527, 456200, 473654, 474254, 468350, 468361, 462239]",[17521],https://fr.web.img5.acsta.net/medias/nmedia/18/62/90/68/18658418.jpg
237561,Kingsman : Le Cercle d'or,141,"[13025, 13005, 13022]",2017,"['Grande-Bretagne', 'U.S.A.']",3.2,3.9,"[638478, 12024, 3616, 16335, 19062, 126186, 213564, 1052, 669405, 646671, 642593, 2632, 11850, 699415, 18555, 24887, 138753, 181993, 436985, 600664, 170884, 605953, 21449, 631131, 63382, 44086, 649065, 127445, 749872, 815146, 258225, 157779, 430539, 713693, 451053, 447942, 666467, 493251, 693596, 689951]",[57906],https://fr.web.img3.acsta.net/pictures/17/09/19/15/26/1229952.jpg
47690,La Grande cuisine,112,"[13005, 13023]",1978,"['France', 'U.S.A.']",,2.5,"[7064, 2190, 13977, 4504, 190, 5642, 34800]",[5310],https://fr.web.img3.acsta.net/commons/v9/common/empty/empty_portrait.png
198771,Kingsman : Services secrets,129,"[13025, 13022]",2015,"['Grande-Bretagne', 'U.S.A.']",4.0,4.2,"[638478, 12024, 14454, 3616, 646671, 32090, 427, 75258, 669405, 669235, 132733, 436985, 2535, 642593, 15551, 42473, 779587, 693587, 628407, 622418, 605953, 444620, 673721, 693600, 693595, 203074, 600890, 693594, 693586, 103863, 493251, 666467, 681414, 227783, 236822, 198461, 519812, 693588, 693591, 526703, 568525, 650927, 689951, 693596, 693598, 693616, 693619, 621753, 693599, 551988, 542725, 575681, 693601, 492224, 666484, 693603, 132910, 708476, 693609, 693604, 693610, 693606, 693607, 693608, 693611, 693612, 693613, 693614, 693617, 693621, 680888, 693615, 693618, 498162, 693620]",[57906],https://fr.web.img4.acsta.net/pictures/15/01/08/15/02/290347.jpg
183489,Hollywoo,107,[13005],2011,['France'],2.4,2.2,"[145259, 24871, 47913, 5120, 79022, 137799, 121121, 460909, 119378, 163987, 517752, 171512, 115855, 214497, 110911, 249394, 546632, 519376]","[86396, 210505]",https://fr.web.img4.acsta.net/medias/nmedia/18/86/25/05/19830510.jpg
