id,title,duration,genres,year,countries,press rating,spectator rating,actors,directors,poster
256279,Fahrenheit 11/9,128,[13007],2018,['U.S.A.'],2.8,3.9,"[35464, 12457, 38147, 16621, 613380, 535891, 37686, 38141, 18069, 866654, 866656, 847860]",[12457],https://fr.web.img3.acsta.net/pictures/18/10/30/11/40/1321036.jpg
52588,Elephant,81,[13008],2003,['U.S.A.'],4.4,3.7,"[91188, 20183, 12072, 91287, 804, 91189, 91283, 91486, 91485, 91484, 91480, 91481, 91482, 91483]",[1190],https://fr.web.img2.acsta.net/pictures/210/581/21058181_20131115121319246.jpg
28359,Le Pianiste,148,"[13008, 13015]",2002,"['France', 'Grande-Bretagne', 'Allemagne', 'Pologne']",4.1,4.4,"[22426, 19357, 75195, 75197, 26564, 39104, 10046, 45949, 75198, 120233, 65766, 75204, 32284, 2408, 955542, 12069, 979689, 16416, 16533, 24205, 36276, 60962, 75200, 93063, 100087, 128831, 137730, 144614, 163740, 197445, 197782, 199447, 201429, 211633, 212987, 219272, 222924, 223405, 242660, 256900, 403632, 421614, 433071, 433072, 433074, 433075, 433076, 433077, 433084, 433085, 433086, 433088, 433089, 437384, 439100, 439108, 439110, 443539, 445444, 448593, 449897, 485063, 477933, 474106, 475178, 468164]",[495],https://fr.web.img3.acsta.net/medias/nmedia/00/02/46/23/affiche.jpg
28578,La Chambre du fils,99,[13008],2001,"['Italie', 'France']",4.4,3.9,"[4570, 60769, 11977, 18500, 25415, 60789, 21292, 27963, 60792, 60797, 12123, 13240, 28101, 13912, 21444, 34530, 4569, 32372, 60779, 60801, 60977, 18501]",[4569],https://fr.web.img2.acsta.net/medias/nmedia/18/64/62/18/19724346.jpg
26095,Dancer in the Dark,139,"[13018, 13008, 13013]",2000,"['Pays-Bas', 'Su\\u00e8de', 'Danemark', 'Finlande', 'Islande', 'Allemagne', 'France', 'U.S.A.', 'Grande-Bretagne', 'Norv\\u00e8ge']",3.8,3.7,"[33551, 191, 21377, 14368, 99803, 98029, 5944, 15176, 5387, 1195, 27972, 17389, 87371, 19807, 184201, 34495, 184202, 184203, 424833, 200359]",[656],https://fr.web.img6.acsta.net/medias/04/98/36/049836_af.jpg
20089,Rosetta,90,[13008],1999,"['U.S.A.', 'France', 'Belgique']",4.3,3.1,"[29188, 29189, 21316, 57666, 57641, 57643, 29190, 199236]","[8264, 8265]",https://fr.web.img5.acsta.net/medias/nmedia/18/64/04/29/18747734.jpg
19087,L'Eternité et un jour,132,[13008],1998,"['France', 'Italie', 'Allemagne', 'Gr\\u00e8ce']",,3.6,"[308, 5943, 13412, 28394, 555579, 28395, 555581, 28396, 555582, 555584, 555586]",[5788],https://fr.web.img4.acsta.net/medias/nmedia/18/64/04/37/18747866.jpg
11494,L'Anguille,117,[13008],1997,['Japon'],,3.7,"[7260, 20377, 5771, 28546, 20380, 25452, 11754, 19266, 20378]",[499],https://fr.web.img6.acsta.net/medias/nmedia/18/64/04/08/18747642.jpg
9121,Le Goût de la cerise,99,[13008],1997,"['Iran', 'France']",,3.7,"[17433, 17434, 17436, 17435, 17437, 17438]",[11778],https://fr.web.img6.acsta.net/pictures/21/05/26/17/34/4869880.jpg
15225,Secrets et mensonges,142,[13008],1996,"['France', 'Grande-Bretagne']",,3.9,"[12303, 24666, 6233, 9338, 24665, 24667, 10949, 44073, 21960, 102294, 70090, 19054, 16563, 102289, 10945, 14773, 48823, 41648, 231959, 102295]",[10944],https://fr.web.img6.acsta.net/medias/nmedia/18/87/85/65/19962247.jpg
13249,Underground,164,"[13002, 13014]",1995,"['Yougoslavie', 'France', 'Allemagne', 'Bulgarie', 'R\\u00e9publique tch\\u00e8que', 'Hongrie', 'Grande-Bretagne', 'U.S.A.']",4.8,4.0,"[13190, 13784, 2104, 15120, 22597, 2642, 52019, 52025, 67932, 78774, 2463, 190256, 82872, 31436, 4254, 451462, 93302, 216933, 461071, 265111, 263869, 2103, 265117, 65799, 428917, 209836, 442427, 691051, 193313, 481159]",[2103],https://fr.web.img2.acsta.net/pictures/24/01/02/12/40/3733626.jpg
